"visit_date","utm_source","utm_medium","utm_campaign","visitors_count","total_cost","leads_count","purchases_count","revenue"
2023-06-08,admitad,cpc,"442763",1,0,0,0,0
2023-06-08,facebook,cpm,freemium-en,1,0,0,0,0
2023-06-08,facebook.com,social,buffer,1,0,0,0,0
2023-06-08,instagram,social,hexlet-blog,1,0,0,0,0
2023-06-08,telegram,cpm,base_java,1,0,0,0,0
2023-06-08,telegram,cpm,frontend,1,0,0,0,0
2023-06-08,telegram,social,avtor-napisal-etu-zametku--kogda-odin-iz,1,0,0,0,0
2023-06-08,telegram,social,mdtruehaskell--funktsionalnyy-yazyk,1,0,0,0,0
2023-06-08,telegram,social,promo,1,0,0,0,0
2023-06-08,telegram,social,svitch--ochen-prostaya-konstruktsiya--kotor,1,0,0,0,0
2023-06-08,telegram.me,social,lyubite-chitat-knigi--nash-marketolog-nata,1,0,0,0,0
2023-06-08,twitter,social,hexlet-blog,1,0,0,0,0
2023-06-08,twitter,social,promo,1,0,0,0,0
2023-06-08,vk,cpc,php,1,0,0,0,0
2023-06-08,vk,cpc,prof-php,1,0,0,0,0
2023-06-08,vk,cpc,python,1,0,0,0,0
2023-06-08,vk,cpm,php,1,0,0,0,0
2023-06-08,vk,cpp,dod-career,1,0,0,0,0
2023-06-08,vk,cpp,dod-frontend,1,0,0,0,0
2023-06-08,vk,cpp,intensive-python,1,0,0,0,0
2023-06-08,vk,social,base-frontend,1,0,0,0,0
2023-06-08,vk,social,base-java,1,0,0,0,0
2023-06-08,vk,social,dod-java,1,0,0,0,0
2023-06-08,vk,social,dod-php,1,0,0,0,0
2023-06-08,vk,social,prof-data-analyst,1,0,0,0,0
2023-06-08,vk,social,prof-data-analytics,1,0,0,0,0
2023-06-08,vk,social,prof-python,1,0,0,0,0
2023-06-08,vk,social,reshenie-zadach--horoshiy-sposob-zakrepit,1,0,0,0,0
2023-06-08,vk-senler,cpc,dod-frontend,1,0,0,0,0
2023-06-08,vk-senler,cpc,dod-professions,1,0,0,0,0
2023-06-08,zen,social,all-courses,1,0,0,0,0
2023-06-08,zen,social,hexlet,1,0,0,0,0
2023-06-08,zen,social,prof-data-analytics,1,0,0,0,0
2023-06-09,google,organic,,5370,0,0,0,0
2023-06-09,organic,organic,,1800,0,0,0,0
2023-06-09,vk,cpc,prof-python,185,5077,0,0,0
2023-06-09,vk,cpc,freemium-frontend,183,2534,0,0,0
2023-06-09,vk,cpc,prof-data-analytics,164,4502,0,0,0
2023-06-09,vk,cpc,prof-java,161,4610,0,0,0
2023-06-09,vk,cpc,freemium-python,122,2533,0,0,0
2023-06-09,vk,cpc,prof-frontend,114,5077,1,0,0
2023-06-09,vk,cpc,freemium-java,109,2533,0,0,0
2023-06-09,vk,cpc,base-python,105,0,0,0,0
2023-06-09,admitad,cpa,admitad,72,0,0,0,0
2023-06-09,bing.com,organic,,53,0,0,0,0
2023-06-09,timepad,cpp,base-frontend,35,0,0,0,0
2023-06-09,telegram,cpp,base-frontend,18,0,0,0,0
2023-06-09,vk-senler,cpc,freemium,16,0,0,0,0
2023-06-09,vk,cpm,prof-data-analytics,11,64,0,0,0
2023-06-09,vk,cpp,base-frontend,8,0,0,0,0
2023-06-09,tproger,cpc,dod-frontend,7,0,0,0,0
2023-06-09,baidu.com,organic,,6,0,0,0,0
2023-06-09,telegram,cpp,prof-python,5,0,0,0,0
2023-06-09,vk,cpm,prof-frontend,5,0,0,0,0
2023-06-09,telegram,cpp,base-java,4,0,0,0,0
2023-06-09,vk,social,all-courses,4,0,0,0,0
2023-06-09,telegram,cpp,dod-frontend,3,0,0,0,0
2023-06-09,telegram,cpp,prof-java,3,0,1,0,0
2023-06-09,telegram,social,hexlet-blog,3,0,0,0,0
2023-06-09,vk,social,base-python,3,0,0,0,0
2023-06-09,go.mail.ru,organic,,2,0,0,0,0
2023-06-09,telegram,cpp,prof-frontend,2,0,0,0,0
2023-06-09,telegram,social,course_completed,2,0,0,0,0
2023-06-09,vk,social,base-frontend,2,0,0,0,0
2023-06-09,vk,social,dod-java,2,0,0,0,0
2023-06-09,yandex.com,organic,,2,0,0,0,0
2023-06-09,Yandex,cpc,"42790821",1,0,0,0,0
2023-06-09,Yandex,cpc,"87255026",1,0,0,0,0
2023-06-09,facebook,social,hexlet-blog,1,0,0,0,0
2023-06-09,mytarget,cpc,freemium,1,0,0,0,0
2023-06-09,rutube,social,all-courses,1,0,0,0,0
2023-06-09,social,youtube,chistie-funktsii,1,0,0,0,0
2023-06-09,telegram,cpp,base-python,1,0,0,0,0
2023-06-09,telegram,cpp,dod-php,1,0,0,0,0
2023-06-09,telegram,social,kak-gumanitariy-stal-bekend-razrabotchiko,1,0,0,0,0
2023-06-09,telegram,social,webinars,1,0,0,0,0
2023-06-09,telegram.me,social,klassicheskaya-zadachka-fizzbuzz-na-hekslet,1,0,0,0,0
2023-06-09,telegram.me,social,na-hekslet-poyavilis-novye-ispytaniya-v-k,1,0,0,0,0
2023-06-09,telegram.me,social,printsipy-programmirovaniya-heksletahttp,1,0,0,0,0
2023-06-09,twitter,social,devushki_v_it,1,0,0,0,0
2023-06-09,twitter,social,hexlet-blog,1,0,0,0,0
2023-06-09,vk,cpc,frontend,1,0,0,0,0
2023-06-09,vk,social,dod-frontend,1,0,0,0,0
2023-06-09,vk,social,dod-php,1,0,0,0,0
2023-06-09,vk,social,hexlet-blog,1,0,0,0,0
2023-06-09,vk,social,prof-python,1,0,0,0,0
2023-06-09,vk,social,reshenie-zadach--horoshiy-sposob-zakrepit,1,0,0,0,0
2023-06-10,google,organic,,3363,0,0,0,0
2023-06-10,organic,organic,,1122,0,0,0,0
2023-06-10,vk,cpc,prof-python,166,5458,0,0,0
2023-06-10,vk,cpc,freemium-frontend,156,2536,0,0,0
2023-06-10,vk,cpc,prof-java,150,3743,0,0,0
2023-06-10,vk,cpc,freemium-python,143,2536,0,0,0
2023-06-10,vk,cpc,prof-data-analytics,132,4220,0,0,0
2023-06-10,vk,cpc,base-python,119,0,0,0,0
2023-06-10,vk,cpc,freemium-java,108,2537,0,0,0
2023-06-10,vk,cpc,prof-frontend,98,5458,0,0,0
2023-06-10,admitad,cpa,admitad,49,0,0,0,0
2023-06-10,bing.com,organic,,42,0,0,0,0
2023-06-10,vk-senler,cpc,freemium,18,0,0,0,0
2023-06-10,vk,cpm,prof-data-analytics,12,0,0,0,0
2023-06-10,telegram,cpp,base-frontend,9,0,0,0,0
2023-06-10,timepad,cpp,base-frontend,7,0,0,0,0
2023-06-10,vk,cpm,prof-frontend,5,0,0,0,0
2023-06-10,baidu.com,organic,,4,0,0,0,0
2023-06-10,google,cpc,frontend,2,0,0,0,0
2023-06-10,telegram,cpp,base-java,2,0,0,0,0
2023-06-10,telegram,cpp,base-python,2,0,0,0,0
2023-06-10,telegram,social,course_completed,2,0,0,0,0
2023-06-10,twitter,social,promo,2,0,0,0,0
2023-06-10,vk,cpm,base,2,0,0,0,0
2023-06-10,vk,cpp,base-frontend,2,0,0,0,0
2023-06-10,vk,social,all-courses,2,0,0,0,0
2023-06-10,vk,social,hexlet-blog,2,0,0,0,0
2023-06-10,yandex.com,organic,,2,0,0,0,0
2023-06-10,admitad,cpc,"442763",1,0,0,0,0
2023-06-10,facebook,social,course_completed,1,0,0,0,0
2023-06-10,go.mail.ru,organic,,1,0,0,0,0
2023-06-10,instagram,social,hexlet-blog,1,0,0,0,0
2023-06-10,search.ukr.net,organic,,1,0,0,0,0
2023-06-10,telegram,cpp,dod-frontend,1,0,0,0,0
2023-06-10,telegram,cpp,intensive-python,1,0,0,0,0
2023-06-10,telegram,cpp,prof-data-analytics,1,0,0,0,0
2023-06-10,telegram,cpp,prof-frontend,1,0,0,0,0
2023-06-10,telegram,cpp,prof-java,1,0,0,0,0
2023-06-10,telegram,cpp,prof-python,1,0,0,0,0
2023-06-10,telegram,social,glavnye-instrumenty--servisy-i-podhody,1,0,0,0,0
2023-06-10,telegram,social,hexlet-blog,1,0,0,0,0
2023-06-10,telegram,social,mdtrue**razrabotchik-heksleta-andrey-m,1,0,0,0,0
2023-06-10,telegram,social,mdtrue*chtenie-chuzhogo-koda--odin-iz-o,1,0,0,0,0
2023-06-10,telegram,social,my-znaem-dovolno-mnogo-o-strukturah-dan,1,0,0,0,0
2023-06-10,telegram,social,nachinayuschie-razrabotchiki-chasto-zaglyadyvayu,1,0,0,0,0
2023-06-10,telegram,social,privet--menya-zovut-dasha--mne-26-let.-ya,1,0,0,0,0
2023-06-10,telegram,social,typescript,1,0,0,0,0
2023-06-10,twitter,social,hexlet-blog,1,0,0,0,0
2023-06-10,vk,cpc,freemium,1,0,0,0,0
2023-06-10,vk,cpc,frontend,1,0,0,0,0
2023-06-10,vk,cpc,yaintern,1,0,0,0,0
2023-06-10,vk,social,base-frontend,1,0,0,0,0
2023-06-10,vk,social,prof-python,1,0,0,0,0
2023-06-10,vk,social,promo,1,0,0,0,0
2023-06-10,vk,social,reshenie-zadach--horoshiy-sposob-zakrepit,1,0,0,0,0
2023-06-10,zen,social,hexlet,1,0,0,0,0
2023-06-11,google,organic,,3635,0,0,0,0
2023-06-11,organic,organic,,1396,0,0,0,0
2023-06-11,vk,cpc,freemium-frontend,214,2533,0,0,0
2023-06-11,vk,cpc,prof-python,187,5076,0,0,0
2023-06-11,vk,cpc,prof-java,147,3781,0,0,0
2023-06-11,vk,cpc,prof-data-analytics,145,4569,0,0,0
2023-06-11,vk,cpc,freemium-java,127,2916,0,0,0
2023-06-11,vk,cpc,prof-frontend,127,5458,0,0,0
2023-06-11,vk,cpc,base-python,115,0,0,0,0
2023-06-11,vk,cpc,freemium-python,113,2536,0,0,0
2023-06-11,admitad,cpa,admitad,61,0,0,0,0
2023-06-11,bing.com,organic,,42,0,0,0,0
2023-06-11,vk-senler,cpc,freemium,18,0,0,0,0
2023-06-11,vk,cpm,prof-data-analytics,14,0,0,0,0
2023-06-11,telegram,cpp,base-frontend,8,0,0,0,0
2023-06-11,vk,cpp,dod-frontend,6,0,0,0,0
2023-06-11,baidu.com,organic,,5,0,0,0,0
2023-06-11,vk,cpm,prof-frontend,4,0,0,0,0
2023-06-11,vk,social,general,4,0,0,0,0
2023-06-11,telegram,social,course_completed,3,0,0,0,0
2023-06-11,vk,cpp,base-frontend,3,0,0,0,0
2023-06-11,telegram,cpp,prof-frontend,2,0,0,0,0
2023-06-11,timepad,cpp,base-frontend,2,0,0,0,0
2023-06-11,twitter,social,hexlet-blog,2,0,0,0,0
2023-06-11,vk,social,all-courses,2,0,0,0,0
2023-06-11,vk,social,base-java,2,0,0,0,0
2023-06-11,vk,social,base-python,2,0,0,0,0
2023-06-11,vk,social,hexlet-blog,2,0,0,0,0
2023-06-11,facebook,social,how-to-sleep,1,0,0,0,0
2023-06-11,go.mail.ru,organic,,1,0,0,0,0
2023-06-11,google,cpc,freemium,1,0,0,0,0
2023-06-11,google,cpc,frontend,1,0,0,0,0
2023-06-11,instagram,social,hexlet-blog,1,0,0,0,0
2023-06-11,telegram,cpm,base_python,1,0,0,0,0
2023-06-11,telegram,cpp,dod-frontend,1,0,0,0,0
2023-06-11,telegram,cpp,prof-data-analytics,1,0,0,0,0
2023-06-11,telegram,social,hexlet-blog,1,0,0,0,0
2023-06-11,telegram,social,igry--kotorye-pomogut-praktikovatsya-v-p,1,0,0,0,0
2023-06-11,telegram,social,navernyaka-vy-slyshali-mnenie--chto-podhod,1,0,0,0,0
2023-06-11,telegram,social,oshibki-pri-samostoyatelnoy-podgotovke-k-resheniyu-algoritmicheskih-zadach-na-intervyu,1,0,0,0,0
2023-06-11,telegram,social,promo,1,0,0,0,0
2023-06-11,telegram,social,rabotay-bez-oglyadki-na-ogranicheniya-kak,1,0,0,0,0
2023-06-11,telegram,social,zabluditsya-v-tryoh-sosnah--no-vyyti-k-zv,1,0,0,0,0
2023-06-11,telegram,social,,1,0,0,0,0
2023-06-11,twitter,social,promo,1,0,0,0,0
2023-06-11,vk,cpc,java,1,0,0,0,0
2023-06-11,vk,cpc,python,1,0,0,0,0
2023-06-11,vk,social,hexlet.io/my,1,0,0,0,0
2023-06-11,vk,social,prof-python,1,0,0,0,0
2023-06-11,vk,social,reshenie-zadach--horoshiy-sposob-zakrepit,1,0,0,0,0
2023-06-11,yandex.com,organic,,1,0,0,0,0
2023-06-12,google,organic,,4688,0,0,0,0
2023-06-12,organic,organic,,1729,0,0,0,0
2023-06-12,vk,cpc,prof-python,201,5202,0,0,0
2023-06-12,vk,cpc,freemium-frontend,185,3170,0,0,0
2023-06-12,vk,cpc,prof-java,171,4105,0,0,0
2023-06-12,vk,cpc,prof-data-analytics,165,4187,0,0,0
2023-06-12,vk,cpc,freemium-java,133,4822,0,0,0
2023-06-12,vk,cpc,base-python,123,0,0,0,0
2023-06-12,vk,cpc,freemium-python,121,2536,0,0,0
2023-06-12,vk,cpc,prof-frontend,117,5078,0,0,0
2023-06-12,bing.com,organic,,70,0,0,0,0
2023-06-12,admitad,cpa,admitad,55,0,0,0,0
2023-06-12,vk-senler,cpc,freemium,32,0,0,0,0
2023-06-12,telegram,cpp,base-frontend,23,0,0,0,0
2023-06-12,vk,cpm,prof-data-analytics,14,0,0,0,0
2023-06-12,timepad,cpp,base-frontend,8,0,0,0,0
2023-06-12,vk,cpm,prof-frontend,6,0,0,0,0
2023-06-12,telegram,cpp,base-java,4,0,0,0,0
2023-06-12,vk,cpp,base-frontend,4,0,0,0,0
2023-06-12,telegram,cpp,base-python,3,0,0,0,0
2023-06-12,telegram,cpp,dod-frontend,3,0,0,0,0
2023-06-12,vk,social,general,3,0,0,0,0
2023-06-12,vk,social,hexlet-blog,3,0,0,0,0
2023-06-12,vk,social,prof-python,3,0,0,0,0
2023-06-12,vk,social,prof-rails,3,0,0,0,0
2023-06-12,vk,cpp,dod-frontend,2,0,0,0,0
2023-06-12,yandex.com,organic,,2,0,0,0,0
2023-06-12,Yandex,cpm,"25530592",1,0,0,0,0
2023-06-12,admitad,cpc,"442763",1,0,0,0,0
2023-06-12,baidu.com,organic,,1,0,0,0,0
2023-06-12,facebook,social,how-to-sleep,1,0,0,0,0
2023-06-12,facebook,social,vorchanie-dedushki-kak-ya-v-69-let-uchu-python,1,0,0,0,0
2023-06-12,facebook.com,social,mozhno-li-ustroitsya-na-rabotu-posle-heks,1,0,0,0,0
2023-06-12,google,cpc,freemium,1,0,0,0,0
2023-06-12,instagram,social,base-java,1,0,0,0,0
2023-06-12,telegram,cpp,prof-frontend,1,0,0,0,0
2023-06-12,telegram,social,course_completed,1,0,0,0,0
2023-06-12,telegram,social,promo,1,0,0,0,0
2023-06-12,tg,social,codecamp,1,0,0,0,0
2023-06-12,twitter,social,devushki_v_it,1,0,0,0,0
2023-06-12,twitter,social,promo,1,0,0,0,0
2023-06-12,vk,cpm,base_python,1,0,0,0,0
2023-06-12,vk,cpp,intensive-python,1,0,0,0,0
2023-06-12,vk,social,all-courses,1,0,0,0,0
2023-06-12,vk,social,base-java,1,0,0,0,0
2023-06-12,vk,social,base-python,1,0,0,0,0
2023-06-12,vk,social,promo,1,0,0,0,0
2023-06-12,vk,social,reshenie-zadach--horoshiy-sposob-zakrepit,1,0,0,0,0
2023-06-12,vk-senler,cpc,base-python,1,0,0,0,0
2023-06-12,yandex-direct,cpc,"96566756",1,0,0,0,0
2023-06-12,zen,social,all-courses,1,0,0,0,0
2023-06-12,zen,social,hexlet-blog,1,0,0,0,0
2023-06-13,organic,organic,,1191,0,0,0,0
2023-06-13,google,organic,,1074,0,0,0,0
2023-06-13,yandex,cpc,freemium,138,18523,0,0,0
2023-06-13,yandex,cpc,prof-frontend,105,62685,0,0,0
2023-06-13,yandex,cpc,prof-python,104,43241,0,0,0
2023-06-13,yandex,cpc,prof-java,83,36520,0,0,0
2023-06-13,vk,cpc,prof-python,70,5202,0,0,0
2023-06-13,admitad,cpa,admitad,68,0,0,0,0
2023-06-13,vk,cpc,freemium-frontend,64,2746,1,0,0
2023-06-13,bing.com,organic,,61,0,0,0,0
2023-06-13,vk,cpc,freemium-java,57,2377,0,0,0
2023-06-13,vk,cpc,freemium-python,57,2538,0,0,0
2023-06-13,vk,cpc,prof-data-analytics,52,4188,0,0,0
2023-06-13,vk,cpc,prof-java,47,4350,1,0,0
2023-06-13,vk,cpc,base-python,41,0,0,0,0
2023-06-13,yandex,cpc,base-java,41,0,0,0,0
2023-06-13,vk,cpc,prof-frontend,37,5459,0,0,0
2023-06-13,yandex,cpc,base-python,35,0,0,0,0
2023-06-13,yandex,cpc,prof-professions-brand,33,3574,0,0,0
2023-06-13,yandex,cpc,base-frontend,29,10232,0,0,0
2023-06-13,telegram,cpp,base-frontend,24,0,0,0,0
2023-06-13,vk-senler,cpc,freemium,22,0,0,0,0
2023-06-13,yandex,cpc,prof-professions-retarget,18,604,0,0,0
2023-06-13,yandex,cpc,prof-data-analytics,17,6033,0,0,0
2023-06-13,telegram,cpp,prof-python,13,0,0,0,0
2023-06-13,yandex,cpc,dod-professions,12,3905,0,0,0
2023-06-13,yandex,cpc,dod-frontend,10,4123,0,0,0
2023-06-13,telegram,cpp,prof-java,9,0,0,0,0
2023-06-13,yandex,cpc,dod-python-java,9,0,0,0,0
2023-06-13,timepad,cpp,base-frontend,5,0,0,0,0
2023-06-13,yandex,cpc,base-professions-retarget,5,808,0,0,0
2023-06-13,baidu.com,organic,,4,0,0,0,0
2023-06-13,telegram,social,course_completed,4,0,0,0,0
2023-06-13,vk,cpm,prof-data-analytics,4,0,0,0,0
2023-06-13,yandex,cpc,dod-java,4,0,0,0,0
2023-06-13,telegram,cpp,base-java,3,0,0,0,0
2023-06-13,telegram,cpp,prof-frontend,3,0,0,0,0
2023-06-13,vc,cpp,dod-professions,3,0,0,0,0
2023-06-13,vk,social,base-frontend,3,0,0,0,0
2023-06-13,yandex,cpc,dod-php,3,0,0,0,0
2023-06-13,yandex.com,organic,,3,0,0,0,0
2023-06-13,telegram,cpp,base-python,2,0,0,0,0
2023-06-13,telegram,cpp,dod-php,2,0,0,0,0
2023-06-13,twitter,social,hexlet-blog,2,0,0,0,0
2023-06-13,vc,cpp,dod-frontend,2,0,0,0,0
2023-06-13,vk,cpp,dod-frontend,2,0,0,0,0
2023-06-13,vk,social,all-courses,2,0,0,0,0
2023-06-13,vk,social,base-python,2,0,0,0,0
2023-06-13,vk,social,hexlet-blog,2,0,0,0,0
2023-06-13,yandex,cpc,dod-qa,2,0,0,0,0
2023-06-13,Yandex,cpc,"80100720",1,0,0,0,0
2023-06-13,facebook,cpc,python,1,0,0,0,0
2023-06-13,facebook,social,hexlet-blog,1,0,0,0,0
2023-06-13,facebook,social,my-sozdali-kurs-osnovy-redis-pro-rabot,1,0,0,0,0
2023-06-13,go.mail.ru,organic,,1,0,0,0,0
2023-06-13,telegram,cpm,base_java,1,0,0,0,0
2023-06-13,telegram,cpp,prof-data-analytics,1,0,0,0,0
2023-06-13,telegram,social,hexlet-blog,1,0,0,0,0
2023-06-13,twitter,social,grokaem_algoritmy,1,0,0,0,0
2023-06-13,twitter,social,promo,1,0,0,0,0
2023-06-13,vk,cpc,base,1,0,0,0,0
2023-06-13,vk,cpc,dod-professions,1,0,0,0,0
2023-06-13,vk,cpm,prof-frontend,1,0,0,0,0
2023-06-13,vk,cpp,base-frontend,1,0,0,0,0
2023-06-13,vk,cpp,dod-php,1,0,0,0,0
2023-06-13,vk,cpp,dod-python-java,1,0,0,0,0
2023-06-13,vk,cpp,intensive-python,1,0,0,0,0
2023-06-13,vk,social,english-soft,1,0,0,0,0
2023-06-13,vk,social,general,1,0,0,0,0
2023-06-13,vk,social,hexlet.io/my,1,0,0,0,0
2023-06-13,vk,social,prof-python,1,0,0,0,0
2023-06-13,vk,social,prof-rails,1,0,0,0,0
2023-06-13,vk,social,reshenie-zadach--horoshiy-sposob-zakrepit,1,0,0,0,0
2023-06-13,zen,social,all-courses,1,0,0,0,0
2023-06-14,google,organic,,6299,0,0,0,0
2023-06-14,organic,organic,,1884,0,0,0,0
2023-06-14,yandex,cpc,freemium,215,18752,0,0,0
2023-06-14,yandex,cpc,prof-python,170,41766,0,0,0
2023-06-14,yandex,cpc,prof-frontend,165,70624,0,0,0
2023-06-14,yandex,cpc,prof-java,163,37151,0,0,0
2023-06-14,admitad,cpa,admitad,71,0,0,0,0
2023-06-14,bing.com,organic,,64,0,0,0,0
2023-06-14,yandex,cpc,base-java,57,0,0,0,0
2023-06-14,yandex,cpc,base-python,53,0,0,0,0
2023-06-14,yandex,cpc,prof-professions-brand,49,3580,0,0,0
2023-06-14,timepad,cpp,base-frontend,44,0,0,0,0
2023-06-14,yandex,cpc,base-frontend,42,0,0,0,0
2023-06-14,yandex,cpc,prof-data-analytics,32,8854,0,0,0
2023-06-14,telegram,social,dod-professions,31,0,3,0,0
2023-06-14,yandex,cpc,prof-professions-retarget,27,694,0,0,0
2023-06-14,vk-senler,cpc,freemium,24,0,0,0,0
2023-06-14,telegram,cpp,prof-python,15,0,0,0,0
2023-06-14,yandex,cpc,dod-frontend,15,984,0,0,0
2023-06-14,telegram,cpp,base-frontend,13,0,0,0,0
2023-06-14,vk,cpc,prof-data-analytics,13,4189,0,0,0
2023-06-14,yandex,cpc,dod-java,12,0,0,0,0
2023-06-14,yandex,cpc,dod-professions,12,1471,0,0,0
2023-06-14,vk,cpc,freemium-frontend,11,2479,0,0,0
2023-06-14,vk,cpc,freemium-python,9,2895,0,0,0
2023-06-14,yandex,cpc,base-professions-retarget,8,722,0,0,0
2023-06-14,yandex,cpc,dod-php,8,0,0,0,0
2023-06-14,vk,cpc,prof-python,7,5074,0,0,0
2023-06-14,vk,cpp,dod-frontend,7,0,0,0,0
2023-06-14,yandex,cpc,dod-python-java,7,909,0,0,0
2023-06-14,yandex,cpc,dod-qa,7,0,0,0,0
2023-06-14,telegram,cpp,base-python,6,0,0,0,0
2023-06-14,vk,cpc,prof-frontend,6,5077,0,0,0
2023-06-14,vk,cpc,prof-java,6,4112,0,0,0
2023-06-14,baidu.com,organic,,5,0,0,0,0
2023-06-14,vk,social,base-python,5,0,0,0,0
2023-06-14,vk-senler,cpc,dod-frontend,5,0,0,0,0
2023-06-14,yandex.com,organic,,5,0,0,0,0
2023-06-14,vk,social,all-courses,4,0,0,0,0
2023-06-14,vk,social,dod-professions,4,0,0,0,0
2023-06-14,telegram,cpp,prof-java,3,0,0,0,0
2023-06-14,telegram,social,promo,3,0,0,0,0
2023-06-14,twitter,social,hexlet-blog,3,0,0,0,0
2023-06-14,vc,cpp,dod-frontend,3,0,0,0,0
2023-06-14,vk,social,general,3,0,0,0,0
2023-06-14,vk,social,prof-python,3,0,0,0,0
2023-06-14,vk-senler,cpc,dod-professions,3,0,0,0,0
2023-06-14,telegram,cpp,base-java,2,0,0,0,0
2023-06-14,telegram,social,hexlet-blog,2,0,0,0,0
2023-06-14,vk,social,hexlet-blog,2,0,0,0,0
2023-06-14,dzen,social,dzen-post,1,0,0,0,0
2023-06-14,facebook,cpc,freemium.ua-by,1,0,0,0,0
2023-06-14,mytarget,cpc,freemium,1,0,0,0,0
2023-06-14,telegram,cpp,dod-frontend,1,0,0,0,0
2023-06-14,telegram,cpp,dod-php,1,0,0,0,0
2023-06-14,telegram,cpp,prof-frontend,1,0,0,0,0
2023-06-14,telegram,social,course_completed,1,0,0,0,0
2023-06-14,telegram,social,mdtruehaskell--funktsionalnyy-yazyk,1,0,0,0,0
2023-06-14,telegram Этот курс побеждён! 💪💪💪 Было круто! 🚀,social,course_completed,1,0,0,0,0
2023-06-14,twitter,social,"51-letniy-student-heksleta-dmitriy-rassk",1,0,0,0,0
2023-06-14,twitter,social,promo,1,0,0,0,0
2023-06-14,vk,social,base-java,1,0,0,0,0
2023-06-14,vk,social,dod-frontend,1,0,0,0,0
2023-06-14,yandex-direct,cpc,"19183657",1,0,0,0,0
2023-06-14,zen,social,all-courses,1,0,0,0,0
2023-06-14,zen,social,prof-frontend,1,0,0,0,0
2023-06-15,google,organic,,6115,0,0,0,0
2023-06-15,organic,organic,,1216,0,0,0,0
2023-06-15,yandex,cpc,freemium,238,15317,0,0,0
2023-06-15,yandex,cpc,prof-frontend,164,69171,0,0,0
2023-06-15,yandex,cpc,prof-python,156,41982,0,0,0
2023-06-15,yandex,cpc,prof-java,130,34902,0,0,0
2023-06-15,admitad,cpa,admitad,83,0,0,0,0
2023-06-15,yandex,cpc,base-java,61,0,0,0,0
2023-06-15,bing.com,organic,,60,0,0,0,0
2023-06-15,yandex,cpc,base-python,49,0,0,0,0
2023-06-15,yandex,cpc,prof-professions-brand,49,5511,0,0,0
2023-06-15,yandex,cpc,base-frontend,38,0,0,0,0
2023-06-15,yandex,cpc,prof-data-analytics,28,6556,0,0,0
2023-06-15,yandex,cpc,prof-professions-retarget,27,1290,0,0,0
2023-06-15,vk-senler,cpc,freemium,23,0,0,0,0
2023-06-15,yandex,cpc,dod-frontend,20,908,0,0,0
2023-06-15,yandex,cpc,dod-professions,17,3925,0,0,0
2023-06-15,telegram,cpp,base-frontend,12,0,0,0,0
2023-06-15,vk,cpc,prof-data-analytics,12,4564,0,0,0
2023-06-15,vk,cpc,freemium-python,10,2536,0,0,0
2023-06-15,yandex,cpc,dod-python-java,10,4554,0,0,0
2023-06-15,telegram,social,dod-professions,8,0,1,0,0
2023-06-15,vk,cpc,freemium-frontend,8,2534,0,0,0
2023-06-15,yandex,cpc,base-professions-retarget,8,0,0,0,0
2023-06-15,yandex,cpc,dod-java,8,0,0,0,0
2023-06-15,telegram,cpp,prof-python,7,0,0,0,0
2023-06-15,vk,cpc,prof-frontend,7,4688,0,0,0
2023-06-15,yandex,cpc,dod-qa,7,0,0,0,0
2023-06-15,telegram,cpp,prof-java,6,0,0,0,0
2023-06-15,vk,cpc,freemium-java,6,2538,0,0,0
2023-06-15,vk,cpc,prof-java,6,4264,0,0,0
2023-06-15,vk,social,all-courses,6,0,0,0,0
2023-06-15,yandex,cpc,dod-php,6,0,0,0,0
2023-06-15,vk,cpc,prof-python,5,5837,0,0,0
2023-06-15,baidu.com,organic,,4,0,0,0,0
2023-06-15,telegram,social,course_completed,4,0,0,0,0
2023-06-15,vk,social,hexlet-blog,4,0,0,0,0
2023-06-15,telegram,cpp,base-java,3,0,0,0,0
2023-06-15,vk,cpp,base-frontend,3,0,0,0,0
2023-06-15,vk,cpp,dod-frontend,3,0,0,0,0
2023-06-15,vk-senler,cpc,dod-frontend,3,0,0,0,0
